UniqueID,Deep-Lying_Forward,Target_Forward,Poacher,Complete_Forward,Advanced_Forward,Pressing_Forward,Trequartista
18642,12.19864119,14.17183664,2.237739442,36.64362479,19.12725557,2.649837517,12.97106486
29994,15.37420918,19.01630328,14.00871829,14.36563349,13.54001418,9.879624775,13.8154968
30269,15.50407126,18.7292853,13.98465774,14.64958059,13.92306196,9.573466998,13.63587615
30632,12.76141497,14.82564209,2.340975619,35.7829765,17.94743162,2.772085482,13.56947373
25732,16.99186824,14.92931203,12.00972586,15.54912595,14.73103321,11.29751699,14.49141772
25067,21.86040883,14.64583279,9.233790079,15.28379438,15.35330978,10.82296704,12.7998971
21447,20.14459916,11.39106321,4.273105374,16.03497232,15.27890783,17.93519893,14.94215319
31460,11.48339781,15.60515648,21.0326325,14.73164916,15.57732542,11.51227384,10.05756479
31926,11.48339781,15.60515648,21.0326325,14.73164916,15.57732542,11.51227384,10.05756479
41202,14.88652654,15.95117146,12.27038797,12.23227982,14.2502112,16.58910322,13.8203198
4131,14.07350618,19.7252454,15.92152449,12.06245964,12.16826328,14.61922009,11.42978093
5055,14.41807739,18.34974853,10.84513622,13.45685168,14.04350622,16.84931767,12.03736228
4621,14.44396935,16.95018948,12.0919614,10.72440252,14.08465986,16.07663378,15.62818361
3728,15.17724969,18.25408021,11.80088948,12.28317647,12.63809122,14.6317294,15.21478353
31314,11.52316131,15.89277712,17.08399693,16.4872565,13.21585865,13.15742301,12.63952649
31785,11.52316131,15.89277712,17.08399693,16.4872565,13.21585865,13.15742301,12.63952649
31714,12.91281765,15.67510544,13.25887163,14.57666418,13.7742923,13.70883596,16.09341285
31247,12.63767731,15.21371746,14.14615523,14.73004105,13.59952965,13.25448893,16.41839037
4642,16.60293601,14.58425014,14.1307212,10.80021143,13.48068422,17.62947986,12.77171713
5083,13.95495999,14.37495071,12.96098029,12.22073685,16.45436015,16.5645533,13.46945872
4660,18.16124434,16.1834052,10.40333745,10.9415401,16.13266004,15.46077208,12.71704079
3735,18.13820665,16.25404209,11.00717384,10.2887567,15.84485909,15.85021568,12.61674596
32175,12.82052662,12.70592849,12.94305675,15.30342635,18.60457048,12.5501549,15.07233641
32653,12.82052662,12.70592849,12.94305675,15.30342635,18.60457048,12.5501549,15.07233641
13376,21.6781602,14.98744065,9.839131693,13.10362065,11.54594582,16.48605754,12.35964345
1703,17.01531538,13.33343631,16.19801868,12.87448613,13.89045362,15.44588254,11.24240734
21685,16.52465023,16.59712385,8.649491242,11.28848116,17.07402515,16.59815652,13.26807183
31459,18.21523613,14.94187721,15.62023885,11.53283112,13.0732222,12.63026111,13.98633338
3741,13.72254999,15.32882913,13.49091757,10.78852625,13.60322949,16.5106218,16.55532578
4634,13.46784444,17.88350662,11.82725584,11.14265811,12.0369164,17.82703869,15.81477989
4142,15.56980858,14.82820837,10.95514501,9.592630894,17.4075731,15.75238499,15.89424906
3788,13.25813447,18.29598393,13.19037136,14.73491438,15.45034199,11.96127107,13.1089828
4200,14.52516888,18.26008281,11.17402753,11.39026793,13.52236562,15.52098618,15.60710105
5121,12.67017614,16.69732138,15.85160563,14.67032214,13.1082208,12.06919709,14.93315682
4695,13.37514654,18.74506083,16.2367878,15.75154544,15.0161815,9.949170114,10.92610778
40828,14.60264763,13.95688416,12.77268955,10.66949631,13.69595205,18.27979383,16.02253648
25940,19.89030452,21.84914184,8.471963055,13.58087777,14.75539389,11.03638671,10.41593221
41678,13.1625552,12.51383617,15.52293238,17.64305336,17.43936316,11.80442976,11.91382997
20410,13.37389972,12.80427956,17.17856111,16.97125135,16.29747242,12.55518815,10.81934768
417,13.62905122,15.97251157,9.928311441,14.12566457,19.60564535,14.18348384,12.55533201
821,13.62905122,15.97251157,9.928311441,14.12566457,19.60564535,14.18348384,12.55533201
41198,12.68902639,14.22572034,14.10593071,16.65972837,15.79999704,13.33935151,13.18024565
31366,14.0737079,13.32605659,14.93369458,13.71747545,17.75397926,13.8656229,12.32946332
31836,14.0737079,13.32605659,14.93369458,13.71747545,17.75397926,13.8656229,12.32946332
31209,16.81853245,14.07005937,10.45871058,10.0373801,12.84320877,17.38564128,18.38646744
9130,13.28362661,16.97233327,16.4207054,12.79175009,14.90880077,13.28032037,12.34246349
9955,14.25163064,16.86167452,12.82280954,14.26023173,17.38039181,12.70983893,11.71342282
9524,12.921485,18.67703371,14.4440192,10.02965177,12.54501625,18.29920654,13.08358752
38590,15.98911898,17.56313706,8.591401868,10.51379375,14.34626708,19.48704651,13.50923476
4619,16.8295001,21.05334523,13.76596893,13.90458859,12.76311171,11.79543873,9.888046707
37179,19.18908093,11.0357092,6.33146409,13.22007725,16.42320811,19.90071912,13.89974131
19393,15.25899007,15.51745827,13.26773718,13.00624822,12.95366927,15.06500174,14.93089524
6369,15.80789756,12.6520742,13.78261675,15.35803474,16.04853078,12.56505684,13.78578913
6791,15.80789756,12.6520742,13.78261675,15.35803474,16.04853078,12.56505684,13.78578913
18685,15.65161345,16.11093545,10.96727476,13.61877768,13.10423459,14.92341101,15.62375305
16319,13.43026857,17.13069422,18.12717904,14.14678384,10.8789806,12.82490542,13.46118831
10233,13.31667981,16.60469017,13.93552645,11.57240813,14.34731477,14.63574186,15.58763881
11593,14.72691932,14.52778396,10.3299657,13.25540445,17.20757059,15.20429941,14.74805657
11371,10.03380927,18.14631924,9.056885862,11.27701193,13.48780737,17.42081651,20.57734981
12502,13.28273958,14.58378123,9.703129301,15.66926114,20.03632667,13.287912,13.43685008
10947,12.31530021,14.30736588,2.25913957,36.45664669,18.89125822,2.675178654,13.09511078
36303,19.53935931,11.66826884,14.76055971,17.79181675,14.38902628,10.17849902,11.67247009
11111,19.02152753,10.70132763,10.71567482,20.72785523,20.20920398,11.15256816,7.471842667
35806,19.00433936,13.47398647,12.9993673,20.7024277,15.49220497,10.18915669,8.138517506
10624,18.33635479,11.27854555,12.58223146,21.79361724,16.79655704,10.83203402,8.380659914
27144,14.58420867,16.44523111,11.57248952,15.992503,13.01346068,14.48363541,13.90847162
10373,15.90785274,14.20929826,12.75638569,11.89808278,16.49624348,13.65741293,15.07472412
9079,15.72781494,14.67833803,15.19116312,14.41401661,16.3749107,13.4527128,10.16104381
9929,15.99445341,13.3905732,16.31505253,13.46792734,16.5516443,12.58922898,11.69112024
12702,15.8911193,14.05626166,14.88161294,12.13412469,14.15277247,14.79124052,14.09286842
1643,16.37627763,14.40011786,14.95345343,8.707048627,13.02377075,18.82973194,13.70959977
11805,15.4745495,14.58729566,14.48040217,12.10212962,13.36099935,15.37257088,14.62205283
12176,19.30463493,16.25577421,6.049331891,9.192870954,11.80119457,21.31310052,16.08309293
7158,17.37961093,14.01264635,14.12740082,15.19465262,11.86059289,14.26194948,13.1631469
38585,12.912927,14.38742642,15.2628852,15.32902191,16.11800868,13.3630329,12.62669788
38106,12.83466751,14.6267591,18.4997186,15.94979791,14.44942567,10.49777367,13.14185753
9321,12.68443586,16.61179524,18.9176596,14.30610523,17.26892843,11.30436915,8.906706499
9751,14.19819781,13.97420313,14.9257677,15.71449361,15.68147448,13.08201009,12.42385317
8899,14.37860199,12.95482179,17.32084028,14.00686749,14.02704546,13.34565089,13.96617209
30725,19.82208762,15.01004665,10.66797792,13.31145183,16.51618706,13.99133445,10.68091448
30358,19.37190085,12.59560324,12.78690982,15.1876838,11.87794885,12.30556539,15.87438805
30044,16.18732933,12.72033941,20.10851945,12.86145548,13.83102806,13.18086973,11.11045854
29635,16.31170526,11.58644033,16.70152009,14.44428247,14.64087279,11.21229839,15.10288066
8818,13.71017507,15.30909292,9.63909494,17.76852517,14.07070811,14.9190841,14.5833197
38684,13.53752016,12.76659015,18.6623532,14.14695444,16.90410864,12.64836994,11.33410346
38199,12.5340423,15.16554315,17.42289373,13.8593138,17.17532257,12.96314506,10.87973938
30902,12.76141497,14.82564209,2.340975619,35.7829765,17.94743162,2.772085482,13.56947373
37745,12.33174124,13.47372155,15.2138341,18.22263885,14.70214691,11.34585477,14.71006258
7962,16.57268066,12.6139233,10.95693515,20.90294295,14.56857789,8.393990417,15.99094963
37779,17.03938203,12.08530809,10.81865641,20.86309677,15.62238687,8.057909015,15.51326082
28488,15.39145972,16.20583775,10.99085181,9.719297408,12.11265378,20.36988044,15.21001909
12860,17.52589977,12.93467564,13.49452959,13.04311243,12.33171085,15.5771803,15.09289142
31042,13.4396525,10.91764217,19.87757374,15.75748127,13.90265585,12.07709643,14.02789803
31523,13.4396525,10.91764217,19.87757374,15.75748127,13.90265585,12.07709643,14.02789803
29788,21.23174536,16.21721073,8.107786741,11.66887365,14.71201379,14.82971664,13.23265309
30156,21.23174536,16.21721073,8.107786741,11.66887365,14.71201379,14.82971664,13.23265309
41502,18.13332337,19.07574162,13.47015385,11.59046438,15.76670936,12.01474091,9.948866517
10272,18.53508595,13.36012055,13.31915951,13.79342189,12.34175767,13.35017441,15.30028002
11778,12.3332881,14.73535615,13.83943628,11.23524267,11.43456644,18.33493372,18.08717663
12165,12.3332881,14.73535615,13.83943628,11.23524267,11.43456644,18.33493372,18.08717663
37206,16.83243682,18.39493021,10.92990111,12.14128152,17.33446039,13.5044653,10.86252465
37701,16.30749381,17.3806417,10.61550533,12.82144022,14.58991564,15.95175389,12.33324941
6849,14.4044997,13.57250064,14.64869572,12.82176223,16.32021172,15.84129587,12.39103412
10582,17.52388087,14.56730415,13.59141683,14.84334422,14.072899,12.85983872,12.54131622
10137,16.02376662,15.22485042,13.24264254,16.25449922,16.63682329,10.11385318,12.50356472
9770,17.74082295,11.34845323,14.70817771,14.60595724,16.42767094,12.13458199,13.03433595
8919,17.16126341,11.76519002,15.68711754,14.15791916,16.37464326,11.73787368,13.11599293
33192,11.99859665,19.37254635,16.12674545,13.06861964,13.833344,11.96853308,13.63161484
33647,14.33415427,16.89819881,18.60724079,14.25213322,10.83228396,10.5851265,14.49086246
39932,13.40381059,15.63109358,13.70463423,11.11626012,12.64993783,16.09777477,17.39648887
19706,12.97786539,16.90635527,15.83558128,15.71875901,9.978531381,14.38710779,14.19579987
19245,20.32015212,13.53216847,8.91879663,12.1232213,19.24448509,13.61200065,12.24917572
19626,17.19017934,16.36451422,6.357051056,7.412386844,17.05600608,22.31848499,13.30137747
18938,12.08027388,14.03432279,2.216025942,36.83740688,19.36264274,2.624125297,12.84520247
21334,16.15969021,19.33859725,12.744273,12.57386005,11.38380479,15.21512574,12.58464896
21771,16.15969021,19.33859725,12.744273,12.57386005,11.38380479,15.21512574,12.58464896
41185,20.07889955,16.64233053,5.133874916,25.69446636,15.88039244,4.020595812,12.54944039
14524,13.62673545,15.56480911,11.98706999,13.18358776,16.52919693,16.24712792,12.86147283
14891,13.62673545,15.56480911,11.98706999,13.18358776,16.52919693,16.24712792,12.86147283
7878,12.43105006,16.53988108,15.02160824,8.633404718,15.75728096,18.34675952,13.27001542
40108,18.61775738,18.00281973,7.113631875,18.91286836,10.42755531,13.62455165,13.3008157
15733,21.32786978,15.30638633,13.42288203,11.53006869,10.95428912,13.49529678,13.96320727
10595,12.68664845,16.77009902,15.4457057,10.73403922,13.41230989,15.85372119,15.09747653
10149,12.80199924,14.73443,14.38930851,13.1102247,15.71563972,12.50719877,16.74119906
9276,13.14758833,16.9960728,14.63115052,12.85461095,11.7063089,13.89851549,16.76575301
29413,12.01313979,16.29521895,12.94922115,19.08393156,13.21610073,10.73496206,15.70742576
6995,14.01179586,15.35359274,15.40684933,9.150025914,16.85420984,17.09553606,12.12799026
24278,14.03039198,14.33887961,16.24570776,14.02292425,14.40679325,14.1614166,12.79388656
27872,14.83958315,17.15067471,11.46183204,16.56618233,16.66636557,12.91958078,10.39578143
28300,14.83958315,17.15067471,11.46183204,16.56618233,16.66636557,12.91958078,10.39578143
28755,13.01928398,15.88390563,13.45662709,14.00806793,16.70526986,14.47674675,12.45009877
30890,15.07735822,14.79046191,12.30273471,11.24662391,14.68541723,15.90115287,15.99625115
29813,12.05508462,14.99699636,14.95107879,10.06175218,15.13151289,16.38707236,16.4165028
30523,13.21750427,15.38793073,11.83105764,11.67195272,15.70322781,17.97894624,14.20938059
30193,12.37781843,14.10264158,15.57743093,11.12258467,15.20943435,15.11991682,16.49017321
30944,12.57880732,14.88028296,10.80172555,15.38715623,15.96846173,13.77278507,16.61078114
6560,13.71841126,15.13148463,15.71629423,10.16061588,12.46364789,16.35881027,16.45073583
6957,13.71841126,15.13148463,15.71629423,10.16061588,12.46364789,16.35881027,16.45073583
6291,12.87618558,15.40512086,16.05729132,13.17023578,13.68983904,15.77110342,13.03022399
6723,12.87618558,15.40512086,16.05729132,13.17023578,13.68983904,15.77110342,13.03022399
37650,18.78050108,17.2397767,13.5455911,16.90712295,13.61068455,12.96854427,6.947779352
28446,14.24175157,14.56684177,10.13129763,15.69567974,16.45667014,12.47043094,16.43732821
28071,11.71686227,13.61212741,2.1493611,37.45539704,20.06228911,2.545183579,12.45877948
16191,19.57484722,16.27334966,7.335242174,20.99597156,16.02323871,11.27574603,8.52160464
16608,19.88296538,16.13156455,7.593929741,20.93998571,15.6928327,11.01144972,8.747272204
19450,11.10192556,16.66587088,15.24565822,11.99715586,12.00062653,16.55440295,16.43436
19752,12.27854707,12.47317775,16.12504799,12.14587031,13.54259611,14.65337552,18.78138525
37026,12.46694473,15.39152574,15.17217824,11.33106312,14.16897431,17.85574282,13.61357104
40584,19.44675213,11.61685974,16.06334215,15.80094428,13.31878283,9.416104667,14.3372142
7826,16.55084072,12.40126079,18.09967937,12.75758431,14.38497811,13.15902841,12.64662829
16349,16.47108569,14.5671581,10.11922742,13.69986942,17.8231854,13.08882621,14.23064775
7935,13.1061796,18.63846854,16.077733,15.99399728,11.0166558,13.3532735,11.81369229
24513,16.79863301,17.63782012,10.78621697,12.6677301,12.85841549,14.23770346,15.01348085
23555,14.21447844,15.3783547,12.60267848,9.849486919,13.39596819,17.70261668,16.8564166
24066,17.79543402,15.62565197,10.01415756,13.8132232,14.43793214,13.62409054,14.68951058
7308,15.80125713,13.96300363,15.94346154,9.78594059,14.14648695,15.02572833,15.33412183
40508,13.03837737,13.93262554,15.97355465,16.36792656,11.10816817,14.64800826,14.93133946
7314,13.60105747,14.22915157,15.19326032,13.94772496,14.61688767,14.55531175,13.85660627
16710,14.29516929,13.02850423,21.1204507,11.68488438,13.24541799,14.60522785,12.02034556
34435,15.68417771,13.7644602,12.6541756,12.82723401,18.19163189,15.31276964,11.56555095
33031,13.87528993,17.92842052,16.99379732,10.57543315,12.49591466,16.16238405,11.96876037
33510,12.51413041,17.47706284,12.01176604,8.643313512,16.91065138,18.29140704,14.15166878
6504,17.06973063,18.9478041,5.931022168,17.87631786,13.15213507,14.49565574,12.52733443
6904,17.06973063,18.9478041,5.931022168,17.87631786,13.15213507,14.49565574,12.52733443
11259,12.16239288,15.74949997,15.53175097,16.68470546,13.50534704,17.19592808,9.170375605
10809,12.76141497,14.82564209,2.340975619,35.7829765,17.94743162,2.772085482,13.56947373
7830,14.14928857,14.31734023,15.00326461,13.58041027,17.09678553,13.67941429,12.17349651
7396,13.13343867,16.44894986,15.71201269,13.66273079,16.0194582,12.86793981,12.15546999
24034,13.11006839,20.70717343,13.28929765,9.004089715,13.63493445,17.75301317,12.50142319
23095,13.46617033,21.08300808,13.62246592,8.224337569,13.26370716,18.13810795,12.20220299
24469,15.69045191,16.39760338,13.25769661,12.10565431,15.23465509,15.94998609,11.36395262
11320,13.93435812,14.02023636,13.41854438,14.16134972,17.64001226,12.59388544,14.23161373
36039,13.87772837,13.99809206,14.51622383,11.14228732,15.06416831,14.54211385,16.85938626
10883,13.01135912,15.13510938,12.50972206,10.55161254,15.33905188,16.94212439,16.51102063
12951,19.39434422,15.35976002,9.281465546,16.17882865,16.30391703,10.74284084,12.73884369
13322,14.50189764,14.91931141,8.989954496,13.6935705,15.54046328,14.43287374,17.92192893
19351,14.20794449,13.9643419,14.14449596,14.05796191,15.70100235,14.00624908,13.9180043
18631,14.62401929,14.34957806,13.30584705,12.22999491,13.89134616,17.67404754,13.92516698
10541,17.68456992,19.21927216,12.35536707,16.54279467,13.06115114,10.61493944,10.52190561
19937,14.51266825,16.97562764,12.09998696,10.25574766,15.56257214,18.21831129,12.37508605
32135,11.46402264,12.91026711,17.39991169,15.94819808,19.68651753,10.29998832,12.29109463
32643,11.46402264,12.91026711,17.39991169,15.94819808,19.68651753,10.29998832,12.29109463
29161,19.40516696,12.13835093,14.3626115,15.7967999,14.32769199,11.05974755,12.90963117
35889,12.43840835,14.37410713,15.48579293,13.49320365,15.70007478,14.11501524,14.3933979
10698,12.51717696,14.38195083,15.64927209,13.49516882,15.65010255,13.82144535,14.4848834
28716,12.82672774,13.07518719,17.00229358,13.69830644,16.468352,13.51480604,13.41432702
27841,12.08027388,14.03432279,2.216025942,36.83740688,19.36264274,2.624125297,12.84520247
11174,12.76141497,14.82564209,2.340975619,35.7829765,17.94743162,2.772085482,13.56947373
6882,15.78504051,14.17299616,11.50407982,14.81336208,18.45595156,11.91102769,13.35754218
6482,14.1510036,12.83511581,13.79645073,13.35587033,14.7943347,13.85183891,17.21538591
37224,14.25498704,14.69513364,12.70590614,12.58262572,14.22119654,16.24969319,15.29045775
28978,15.0001913,14.95174193,11.76577434,9.514522712,16.92982424,17.58831046,14.24963502
34195,15.25374687,19.9587774,11.6825875,11.76199365,14.07145258,17.29735172,9.974090281
27268,12.76141497,14.82564209,2.340975619,35.7829765,17.94743162,2.772085482,13.56947373
9544,17.34830615,19.48448474,10.42453746,10.39426518,14.90737176,13.93414314,13.50689157
9128,16.5422832,18.99581464,9.05744607,14.40153644,17.73880173,11.47468088,11.78943704
9964,16.00312444,17.4982016,13.43565432,15.38984704,18.05632831,8.767158293,10.84968601
7721,14.12541112,12.37265045,14.90257778,15.52027664,17.29561295,12.62153974,13.16193131
6825,21.05571875,25.33074896,6.91906395,8.97705925,16.39825652,14.47759584,6.841556742
7272,15.58774009,14.02928865,14.07098052,15.41696788,12.63361201,13.80380087,14.45760997
7544,15.70181667,12.61905548,16.33643889,13.73137803,15.77508593,10.85696669,14.97925832
9453,15.14062621,12.57010274,15.00575004,16.62769769,18.42049335,11.4195836,10.81574636
27718,18.98253199,15.02546517,12.8098763,12.26050974,13.87963819,16.18456305,10.85741555
25708,13.61531881,14.93782116,8.248670059,16.85562788,13.82267018,14.50186804,18.01802387
6484,11.83004578,15.62218647,16.72342172,14.99296418,16.5598591,12.98697149,11.28455125
6891,12.06472858,15.67294113,16.91972012,14.3520197,15.77669878,13.52930564,11.68458604
7357,12.96828081,13.91754075,15.2134316,16.16640948,13.90951547,12.13437715,15.69044475
7785,12.47678142,14.77712611,13.75585687,14.96611365,18.13184382,12.43388527,13.45839285
29565,21.41110662,12.58325348,6.386669473,16.50547907,15.3680411,13.14754281,14.59790745
10885,13.0169355,13.12157009,14.10861397,16.88433601,15.68985645,11.62255402,15.55613396
11316,14.52450676,13.42383113,14.90693596,15.59226034,15.42508008,11.05306109,15.07432465
7243,17.65171121,14.46179136,12.42353401,11.4006421,19.50233378,12.68051773,11.87946981
37681,16.50667867,15.28879249,20.50823848,11.94513884,10.98366672,13.97397807,10.79350674
7681,14.84277596,13.06913348,15.70308557,15.89718854,15.99380505,10.56618516,13.92782623
40558,13.66344994,13.88543903,14.53533532,15.12672711,16.06010312,11.73465424,14.99429123
13733,13.80903159,15.58453767,14.8551857,14.59027689,11.75108655,12.28964659,17.12023501
40071,13.84028882,16.2452311,16.79295261,15.33704613,11.67622335,11.62083708,14.4874209
14147,13.14127863,15.89998602,15.04448795,13.57152233,15.20194576,13.16494338,13.97583593
16215,17.06556148,13.78236752,15.41386164,15.30047917,13.54692513,14.63077975,10.26002532
29120,19.25512151,13.48319961,13.07639819,13.39523044,15.82929963,12.62157118,12.33917944
28233,17.67723283,13.80400432,13.69308356,12.34831344,15.18936258,14.49698167,12.7910216
28682,17.67723283,13.80400432,13.69308356,12.34831344,15.18936258,14.49698167,12.7910216
8253,16.27776196,12.77982944,13.71917637,17.9408548,11.44907357,11.14333357,16.68997029
38529,18.05384698,13.30474831,11.39729364,14.62203626,11.23789591,15.88789981,15.49627909
38087,17.52442444,12.48617358,12.63828856,19.00616075,12.04265416,10.62716208,15.67513643
8678,16.57987078,13.9279465,14.45765802,15.24457858,11.75630996,10.81612117,17.217515
37737,12.78234688,16.7681629,10.69406791,16.13602562,11.75124357,16.45185653,15.4162966
27329,16.20221303,18.4877731,12.07544032,12.41734444,14.2169818,14.70638569,11.89386162
9871,18.07968452,15.96724806,10.9876992,13.84230014,13.96232149,14.85294243,12.30780416
38691,14.20679833,20.75602318,15.52026756,11.84590417,13.68682728,14.23246885,9.751710636
9025,16.9155837,15.5335305,11.49181821,13.57831079,15.67037755,14.36135665,12.44902259
9440,15.47413857,12.95304632,15.35970583,11.7194532,17.70971127,14.1812032,12.6027416
9425,16.4242956,14.34555441,12.90478684,15.43848685,11.47399592,13.92378819,15.48909219
8994,18.37310986,13.2841759,11.90209154,17.59404361,11.83280288,11.81791611,15.1958601
9852,19.80389542,13.61104097,10.32716351,18.38321007,11.62311932,11.09657429,15.15499642
10308,13.231074,17.14186281,14.07283331,17.56062914,14.68574261,10.57989659,12.72796155
672,15.68362232,11.34657176,17.28601849,13.46289109,10.89433223,14.84360212,16.48296199
847,17.26825452,12.83955393,15.8604236,13.95058386,12.05811035,16.15820309,11.86487065
1735,17.26825452,12.83955393,15.8604236,13.95058386,12.05811035,16.15820309,11.86487065
22539,15.3765881,18.40672707,13.08546218,15.05581301,16.38181709,13.3784063,8.315186247
40941,16.33602533,17.54780727,13.15319053,14.75678668,12.66716879,14.01313849,11.5258829
40272,18.30366056,14.20971345,7.870636918,16.78191874,13.70057766,13.71764303,15.41584963
2736,16.88195753,18.27050994,9.753963165,11.27244231,15.40171326,15.88595057,12.53346323
3156,16.88195753,18.27050994,9.753963165,11.27244231,15.40171326,15.88595057,12.53346323
35102,12.74243594,14.3045008,15.52644673,15.30403735,13.95634068,12.98200614,15.18423236
4539,12.08547153,19.66431281,12.19135272,17.26552029,15.56494895,11.50867011,11.7197236
3653,12.14140956,19.72231369,12.04802958,16.66561812,15.36073573,9.987432045,14.07446127
22544,13.50205048,20.94802188,13.81499403,11.30938499,14.37744968,14.18239919,11.86569976
4616,17.95850332,11.77406146,14.22293132,14.59583023,10.32746303,16.22595988,14.89525075
16550,16.25581934,17.00029388,14.728939,13.55422369,12.21168555,11.9969536,14.25208493
16108,14.11370427,16.68584499,17.52691337,12.97285641,13.13567359,13.07309764,12.49190973
31451,19.85523401,15.15783134,10.64750668,13.27183396,14.76221585,13.00018316,13.305195
40937,19.94647323,15.09295813,11.18916132,12.67983434,12.07632999,12.72854619,16.2866968
41443,15.17446366,16.1312578,11.29502016,12.19525963,15.74735617,15.17454685,14.28209573
20209,16.08356987,15.75674456,11.33420408,12.66111924,16.3556083,13.89534247,13.91341148
4382,13.76420036,15.58106187,14.30683273,11.99625457,15.1480811,16.08879892,13.11477046
3503,12.90514909,15.18673065,16.08042142,11.65727289,13.66094867,15.46806996,15.04140732
3946,13.59205797,16.47089718,14.1113009,10.71196953,12.33563591,16.92063852,15.85749997
4858,12.00764436,13.6557506,15.74798887,10.65671839,16.50873546,15.88598897,15.53717335
19654,15.93073452,15.93737169,11.77619592,12.89331487,14.57852413,15.22044185,13.66341701
19318,11.19214485,18.01560382,7.262274875,24.47275893,16.81811809,8.451387375,13.78771206
18594,9.865219463,18.49913663,9.100700085,23.90843051,15.10284511,10.16358679,13.36008142
41552,15.60165176,16.11017394,15.28937421,9.661580555,13.46635019,16.72906877,13.14180057
16031,15.30621996,11.65149802,12.06450325,17.36328908,17.33465931,10.6772738,15.60255658
16483,16.17130285,13.08587253,14.40820616,15.10774793,16.69757692,12.39379155,12.13550205
38779,14.21660822,12.32874173,16.94629506,20.29050825,16.43742495,8.27831682,11.50210497
3725,18.37002726,13.41910116,12.69522374,17.06310662,13.09185362,13.09774258,12.26294502
4140,17.42202538,14.13191914,12.86616792,16.25360536,12.86642272,13.84628769,12.61357178
4611,18.63406259,12.6439527,11.01447292,17.598053,13.15688483,13.61643937,13.33613459
22101,13.65974179,10.88768068,16.92053617,18.04118035,12.55527285,13.72762474,14.20796342
40753,13.71122479,16.19699873,14.52612112,12.54602841,16.85601981,14.02763529,12.13597185
41251,15.62846748,16.3105239,12.72455074,12.27854507,15.03392173,14.80130927,13.22268181
20489,15.90976042,15.36938208,14.93678436,11.28282603,13.13951804,15.8475219,13.51420718
4965,13.40950972,16.74230567,16.23074174,12.33104982,11.4684314,14.58897755,15.2289841
30291,19.0588177,11.38487613,9.665846195,18.68406228,19.60550934,9.929310162,11.67157819
30667,18.75220921,11.28297104,11.47627964,18.42120944,16.62034592,9.618618702,13.82836605
29968,18.55954858,11.17786022,12.33694935,19.2325026,17.3826395,9.432857644,11.87764209
9325,14.46857432,14.5360173,13.56273348,10.09885381,15.17111593,16.2497468,15.91295835
10210,18.69285984,16.04998897,8.407364755,18.90670257,13.95398156,11.95094019,12.03816211
9745,15.33530213,15.05733617,14.03380503,11.24823015,12.98340998,16.64497668,14.69693987
8898,14.65077701,14.0251329,14.09798204,11.52437269,14.58569493,16.28955724,14.82648319
9593,23.38241032,24.27900213,8.746306612,17.97946077,15.12435647,3.551418852,6.937044851
13336,14.66967184,22.64125747,12.05046282,10.25417935,9.461782776,17.38720739,13.53543835
10574,16.68440264,20.72773529,13.38458549,13.10557864,12.54227304,13.31586029,10.23956461
24045,15.18486748,13.5896443,12.37125512,12.19035181,15.27413068,17.03190691,14.3578437
5050,12.98871406,21.70315227,15.43779156,12.94890317,13.32727119,15.12478771,8.469380034
10258,17.71071939,17.91995826,11.12806877,16.4041256,18.59672495,10.02061894,8.219784089
9371,16.82917904,19.77577394,12.45483675,13.523018,15.03191288,13.20515079,9.180128606
9804,18.29348697,19.79890903,11.61299819,14.50208547,14.85949527,8.908883484,12.02414159
8953,17.37786163,19.69425536,11.53946485,13.56462872,16.26731915,12.19377598,9.3626943
23426,11.69371295,13.32001774,15.80660778,17.25950428,11.90838757,12.14247669,17.86929299
19103,17.07571296,12.60965954,8.51372115,21.95120838,22.35867567,9.945293761,7.545728534
19732,15.77292506,12.55260887,12.13974633,16.1181988,17.94959815,12.45422324,13.01269954
18709,14.22670105,12.73274412,12.57809656,17.18705779,19.42087171,11.27556905,12.57895972
19409,13.27225895,12.76072164,12.22478551,15.39632521,19.59447309,12.81719589,13.93423972
31284,12.28657213,14.64362585,11.77618697,16.01546698,15.66406191,11.2230805,18.39100566
31756,12.28657213,14.64362585,11.77618697,16.01546698,15.66406191,11.2230805,18.39100566
1430,20.32719909,12.67626792,12.5509746,16.46172218,11.10005162,12.36306636,14.52071823
15103,16.6811881,16.25831279,11.15190936,8.943626404,14.60817231,17.81317741,14.54361363
36725,13.71565109,16.73839133,6.977716869,16.23614963,18.19761535,13.63145355,14.50302217
13276,10.63285596,15.68558664,13.94251991,15.38718522,14.33156454,13.13703069,16.88325704
11896,11.30745935,16.90578507,15.86097053,14.18736864,10.81229857,14.77686487,16.14925297
12818,10.52341424,15.00970636,16.81470975,13.28790938,12.11206553,15.67580397,16.57639077
8751,17.71067634,14.1603888,12.21649966,14.61255638,12.51056653,12.66618738,16.12312491
9776,18.4019421,17.24447004,11.98078234,17.06623204,15.7721508,10.98898053,8.545442149
12798,12.89487841,20.42269145,11.96616323,13.01770785,11.92998231,15.80034698,13.96822977
11890,12.5625172,21.3141562,11.13232401,12.62434379,11.61660473,16.63580161,14.11425247
12259,12.05868045,22.10893307,16.20969034,13.62775183,9.719784781,15.40272187,10.87243766
13256,13.8174747,20.04306345,11.42921291,15.9519548,12.79222428,12.71361755,13.2524523
17802,14.33888427,14.52690852,12.75484216,19.33730882,14.58910583,13.48568736,10.96726304
