UniqueID,Shadow_Striker,Advanced _Playmaker,Enganche,Trequartista
32911,18.88091,24.35597355,33.4977309,23.26538554
5724,9.804576542,28.09258076,26.7375866,35.36525609
6135,9.804576542,28.09258076,26.7375866,35.36525609
25535,24.84748574,22.44817068,27.05300862,25.65133495
32008,24.31920551,21.5257522,23.65353266,30.50150963
32499,24.31920551,21.5257522,23.65353266,30.50150963
3927,20.11036425,26.07620189,32.82315133,20.99028253
16636,20.58483823,24.6937752,25.56026697,29.1611196
35470,28.90918663,25.53922314,25.9018346,19.64975562
3132,33.06520454,19.05755117,18.40941261,29.46783168
16415,27.82212387,22.22944454,21.76989867,28.17853291
640,26.97515112,23.65419369,25.15566625,24.21498893
250,15.76690203,23.31229113,23.87750702,37.04329981
40278,21.57928841,29.47524573,19.18234187,29.76312399
6559,34.94959852,20.23872928,18.89706888,25.91460332
6956,34.94959852,20.23872928,18.89706888,25.91460332
9182,25.78919832,20.281936,15.89778806,38.03107762
9585,25.78919832,20.281936,15.89778806,38.03107762
19095,28.12465611,21.72321686,26.83632847,23.31579856
6083,11.95491302,24.18877,30.27550089,33.5808161
40496,26.88799985,27.11404803,18.57174256,27.42620956
3965,13.78588254,25.18903222,27.6854288,33.33965644
15801,14.79369393,22.21700453,29.65966571,33.32963583
22626,19.86008994,21.22834047,23.82412676,35.08744284
13522,41.03787357,23.28597325,12.30497747,23.37117571
13974,41.03787357,23.28597325,12.30497747,23.37117571
14531,28.78015909,21.83168271,22.59441417,26.79374403
1471,26.5397264,22.56273677,24.77588681,26.12165002
1778,17.13775731,25.08672268,36.96598531,20.80953469
32277,33.93664232,17.59118038,20.37724041,28.09493689
26959,17.39375659,25.52550864,23.9628566,33.11787817
8668,34.1958573,17.40178415,23.20457181,25.19778674
11167,14.7449219,25.13065989,26.54225633,33.58216188
18155,8.869420277,29.65892033,34.5880509,26.8836085
9239,27.64490738,22.27851704,30.02403307,20.0525425
9623,27.64490738,22.27851704,30.02403307,20.0525425
34024,31.20020184,21.35085373,25.16912132,22.27982312
39421,26.35497432,24.3669025,24.07357562,25.20454756
25044,10.48659808,33.38243936,31.13873263,24.99222994
23345,31.13822198,17.79825178,22.54325143,28.52027482
34426,21.34635914,25.91097002,22.50583685,30.23683398
26077,8.900293074,37.78586521,31.73702954,21.57681217
26527,8.900293074,37.78586521,31.73702954,21.57681217
30272,10.12215234,25.99620785,32.37779536,31.50384445
3074,18.60262351,32.49576732,23.93867136,24.96293781
8034,30.61094573,18.47508381,19.67670972,31.23726074
32294,21.81642145,22.60038814,20.76655079,34.81663963
32761,21.81642145,22.60038814,20.76655079,34.81663963
1785,27.87167165,20.6047942,26.89130498,24.63222917
13640,26.31384491,21.64976186,29.30781303,22.7285802
14078,26.31384491,21.64976186,29.30781303,22.7285802
26087,15.30362462,26.22647975,31.25333155,27.21656409
26534,15.30362462,26.22647975,31.25333155,27.21656409
31396,27.09670645,26.46973118,23.63515752,22.79840484
31861,27.09670645,26.46973118,23.63515752,22.79840484
39880,20.93138054,26.93955011,33.63179534,18.49727401
9783,25.11312992,21.33018059,22.94249521,30.61419428
21977,31.15306902,22.89333099,23.24757309,22.7060269
38343,11.81239203,37.56547103,29.97956653,20.64257041
39079,29.49207929,21.15309441,22.72162747,26.63319883
15292,31.89733683,19.01734987,23.14623806,25.93907524
23166,34.8741584,18.28196649,17.50320467,29.34067044
23627,34.8741584,18.28196649,17.50320467,29.34067044
30490,23.70478504,25.73784527,26.68071182,23.87665786
4393,31.94647997,20.74280719,24.82895515,22.4817577
23727,23.86749287,35.3402868,19.9755015,20.81671883
31082,25.27075485,29.46841252,23.23703324,22.02379938
31561,25.27075485,29.46841252,23.23703324,22.02379938
21076,9.008801515,31.49272108,42.22493791,17.27353949
1213,24.84684144,21.19036214,19.94304252,34.0197539
23184,25.94876423,22.95775181,21.46172519,29.63175877
24526,19.21378619,22.34866868,29.44432868,28.99321645
40848,28.21798451,26.17288561,24.38249454,21.22663534
1829,29.16668635,23.97140507,23.1685649,23.69334367
23283,29.19833513,24.86486366,21.17581045,24.76099076
22921,20.80949979,30.70890744,29.39023639,19.09135638
36141,32.00256528,23.02813034,21.31401368,23.6552907
2650,27.10247252,23.22668269,26.47195072,23.19889407
8822,19.38382265,28.00137516,21.83937493,30.77542727
31993,25.48706283,24.43347612,26.20686128,23.87259977
32484,25.48706283,24.43347612,26.20686128,23.87259977
40279,8.820537896,31.58621225,35.88655992,23.70668993
10791,23.86737819,25.16851241,23.18357346,27.78053594
11253,23.86737819,25.16851241,23.18357346,27.78053594
6858,25.96447162,20.03953936,18.38749999,35.60848903
23672,20.27913535,25.45189968,32.30665479,21.96231018
35728,25.26118448,22.43857151,28.50021581,23.8000282
13480,24.10997627,23.72719313,25.33340535,26.82942525
40374,6.866483871,32.64759864,31.42023618,29.06568131
35028,29.22507889,22.10437757,26.16501966,22.50552388
26737,29.48932366,20.33674423,26.90708824,23.26684388
225,27.22196381,22.8586134,27.7341736,22.18524919
8939,25.35270854,21.06765812,20.68600002,32.89363333
40120,30.09288543,18.50346102,22.84390726,28.55974629
35612,23.49049154,30.93063162,13.78753953,31.79133731
31558,12.16246674,25.80858163,28.06038757,33.96856406
34317,30.67875217,21.96577125,23.06947688,24.2859997
1803,27.46981432,31.21027177,20.54444479,20.77546913
17485,25.39592459,33.49467455,15.95763772,25.15176315
17834,23.97935761,20.42304472,28.95871119,26.63888648
40533,23.67882237,22.43711694,25.24008468,28.64397601
5368,25.19605819,25.06722731,22.54415063,27.19256387
10730,23.45644093,28.57360159,26.91739827,21.05255921
8327,22.49323498,24.73909815,33.09562139,19.67204548
24319,22.96833746,25.80539617,28.31865192,22.90761445
27054,19.70443395,27.27049058,30.26287405,22.76220141
15578,19.73672915,23.67254315,23.39053052,33.20019718
16027,15.00150032,27.28839999,21.89031968,35.81978001
16481,15.00150032,27.28839999,21.89031968,35.81978001
35658,17.71678601,26.98172443,32.85039561,22.45109395
36307,20.92722289,24.57752036,30.25278458,24.24247217
38763,10.61187169,27.16076426,30.30907002,31.91829404
6196,22.77919568,25.41553752,25.3581076,26.4471592
6639,22.77919568,25.41553752,25.3581076,26.4471592
16094,26.92013872,21.47437204,20.45681709,31.14867215
22845,27.58991582,21.39049382,24.30115952,26.71843084
23313,13.31638058,26.12914486,25.33837479,35.21609977
25089,35.82933721,19.73424834,18.52558266,25.91083179
1504,20.93422656,21.42888918,23.41237004,34.22451422
5961,27.33179655,24.74045491,24.98531043,22.9424381
13526,16.25944864,28.84437504,24.4700646,30.42611171
13975,16.25944864,28.84437504,24.4700646,30.42611171
38303,27.847207,26.13345222,25.30184874,20.71749204
39272,27.29598966,22.30921859,24.51950961,25.87528214
2699,25.74146671,25.57534744,27.43972193,21.24346393
3123,25.74146671,25.57534744,27.43972193,21.24346393
14062,29.33819896,18.76284599,23.24510129,28.65385375
31278,32.79682566,18.03197203,18.44668358,30.72451873
31748,32.79682566,18.03197203,18.44668358,30.72451873
19836,24.0775319,19.38959069,20.42956759,36.10330982
17215,27.69143546,26.59956273,23.31557621,22.3934256
37891,31.55427808,20.76256925,22.5978565,25.08529618
786,28.38389856,20.56646487,25.4770726,25.57256397
14805,19.71114824,22.20096337,25.72286535,32.36502304
15120,25.84921753,21.78620738,27.3948571,24.96971799
15350,19.60389181,28.4134435,35.11995241,16.86271227
34633,11.01374794,28.64613851,31.21695284,29.12316071
3192,16.8989507,27.97974228,27.14496945,27.97633757
13853,23.08118997,22.60670889,27.05379826,27.25830288
14303,23.08118997,22.60670889,27.05379826,27.25830288
23832,28.90992057,21.25773523,25.02946597,24.80287824
12612,25.60022212,21.9845803,32.69712302,19.71807457
15923,18.19588926,20.34394989,22.02023522,39.43992563
25749,20.0135172,23.87555795,31.63426393,24.47666092
745,29.02016246,22.04146841,28.82736315,20.11100598
1416,26.86408934,20.65443121,28.42844502,24.05303443
15651,18.74059827,25.98296139,25.98191257,29.29452778
23785,27.96866727,21.29365046,23.42350171,27.31418056
26264,29.09316292,20.53736406,19.75088787,30.61858515
26704,29.09316292,20.53736406,19.75088787,30.61858515
16551,38.42285235,19.26955868,17.57057262,24.73701635
22866,30.12636798,19.77878959,21.45623329,28.63860914
6899,29.03657681,19.54777159,25.2316404,26.1840112
19122,27.08885061,20.77839346,13.18824773,38.9445082
22422,19.95912842,28.60406365,34.50364462,16.93316331
36254,25.28579892,27.98033462,14.54964348,32.18422298
37379,26.89535524,21.54871047,26.76967582,24.78625847
37656,34.37465997,18.78828515,11.91244533,34.92460955
14074,31.28703874,23.69731613,19.51248072,25.50316441
8099,30.44665628,23.81569676,19.66518931,26.07245765
3319,25.10500216,23.29123358,27.84849446,23.75526981
31684,23.67348777,27.66925563,25.89774036,22.75951624
12376,26.16993388,17.49744205,18.41907781,37.91354626
7940,12.48132626,29.0038705,29.66122658,28.85357666
22666,26.50038858,23.49321713,31.91248764,18.09390664
14156,17.15820776,27.44663876,36.10913091,19.28602257
34473,20.6273039,28.50275874,32.23656169,18.63337567
11681,29.97791167,20.51506683,29.28479844,20.22222306
12585,29.97791167,20.51506683,29.28479844,20.22222306
13479,24.26764675,22.09092514,23.91082744,29.73060067
24759,21.6127641,27.00613072,33.25261282,18.12849237
36940,26.64591948,27.0161244,25.59391387,20.74404225
37848,31.30985071,18.09681325,22.83186824,27.76146779
38286,28.15166186,18.23087689,24.88630771,28.73115354
15664,23.27544332,24.06125562,30.41323379,22.25006728
31980,23.34596778,21.74515034,29.75807638,25.15080551
32472,23.34596778,21.74515034,29.75807638,25.15080551
3499,32.47724299,18.78087156,21.07600181,27.66588364
3944,32.47724299,18.78087156,21.07600181,27.66588364
18873,20.93410251,25.41152088,32.63993456,21.01444206
38094,27.26439615,17.88095166,16.31977307,38.53487912
40701,9.577697094,26.56850191,31.9054053,31.9483957
727,37.46942448,16.7574424,8.495186989,37.27794613
10662,27.68332404,24.38510499,22.43697597,25.49459499
24302,23.70219253,23.80442492,24.19761833,28.29576423
17655,20.71831654,31.95923304,19.03134558,28.29110485
25171,33.46240803,19.44123245,17.01875796,30.07760157
40233,9.782164745,44.51917495,19.26898715,26.42967316
1729,25.50398167,24.04255745,25.2554266,25.19803428
26316,14.3776692,33.02255986,24.26694041,28.33283053
26749,14.3776692,33.02255986,24.26694041,28.33283053
12472,15.57099884,30.72927145,23.68137237,30.01835734
38352,27.62406502,20.60977281,23.73301106,28.03315112
8622,27.94291659,19.31012292,17.78324751,34.96371298
657,32.01820554,18.54613611,21.5477455,27.88791285
20097,24.69301577,23.76954912,27.37329464,24.16414047
32916,29.09914989,21.94322846,27.20693697,21.75068468
33383,29.09914989,21.94322846,27.20693697,21.75068468
14552,27.74294363,20.31530247,20.60512305,31.33663085
14860,33.09489181,20.27725678,18.29000779,28.33784362
14914,27.74294363,20.31530247,20.60512305,31.33663085
27430,21.83577343,24.63357853,31.91414317,21.61650487
12994,28.59131694,20.77456073,20.78841895,29.84570339
15151,22.00820744,23.8086694,27.87144848,26.31167468
19325,16.22513736,29.47302355,33.4518006,20.85003849
24671,13.6472696,24.2504719,25.84271326,36.25954525
25408,13.6472696,24.2504719,25.84271326,36.25954525
346,25.530811,17.87769318,19.74944974,36.84204608
40750,9.873070946,28.20525068,31.50854299,30.41313539
22873,24.85656953,21.52677043,28.84393041,24.77272963
23354,24.85656953,21.52677043,28.84393041,24.77272963
39957,13.40539355,26.15160613,23.20095828,37.24204204
1974,28.39732041,21.32340957,23.79603034,26.48323968
10700,32.69513724,22.66099229,18.1090125,26.53485797
24203,23.25677924,27.17009398,27.03038052,22.54274626
4638,22.3396469,20.01517776,27.79110483,29.85407051
22209,25.1803927,25.46360688,18.72009242,30.635908
743,26.26762846,17.51868594,19.37938148,36.83430412
744,37.41668322,22.0203933,17.22202645,23.34089703
15096,19.70582471,24.92480087,27.48227065,27.88710377
23328,32.34429364,20.04021829,19.03921353,28.57627453
23788,34.83185456,19.83602702,16.65382865,28.67828977
39755,29.22147345,28.01136059,21.4579575,21.30920846
7857,22.6877583,26.1543453,20.92109284,30.23680356
347,37.67899917,21.64330446,18.28884719,22.38884918
38573,29.92077143,19.46570525,22.3290147,28.28450861
13022,20.06940247,24.42436613,27.0300949,28.4761365
41247,30.76521605,19.02359106,22.22423335,27.98695954
16575,16.78462816,30.50034525,25.37237339,27.3426532
24774,34.43713815,19.43110629,16.56622474,29.56553082
34499,29.07149182,25.8270028,22.39865719,22.70284819
36976,19.41643994,35.38908836,25.13178248,20.06268923
41252,30.36123422,18.99840792,20.58843006,30.05192779
8083,35.2901982,20.89867536,19.49313375,24.31799269
15244,22.15430637,22.47933314,22.91362918,32.4527313
19914,28.15571519,22.45277833,28.43113645,20.96037004
7582,24.40820453,23.08520596,29.04820355,23.45838596
26430,26.01192036,20.88258294,23.00464654,30.10085015
26914,26.01192036,20.88258294,23.00464654,30.10085015
31289,25.84873959,23.15285502,29.89218846,21.10621693
36020,22.29639116,26.29619008,24.46409754,26.94332122
36203,25.40479428,26.37691885,5.18467615,43.03361072
1858,32.13296826,19.22763578,18.32153256,30.3178634
10415,28.14344196,34.44158107,13.7987693,23.61620766
24450,19.42971747,21.68006182,27.75407166,31.13614905
29481,23.5456983,24.5552215,29.77636298,22.12271722
10775,25.79314319,28.0251045,25.0382957,21.14345661
25156,23.0703176,27.18214933,27.69044178,22.05709129
32430,29.34970952,19.41809596,22.37497697,28.85721754
32908,29.34970952,19.41809596,22.37497697,28.85721754
40005,22.67804856,24.67835223,32.30995139,20.33364783
33810,28.09845532,18.75791693,23.17147868,29.97214907
3167,8.204008172,25.33394057,25.71021673,40.75183453
4387,23.61438991,25.35748183,28.17098905,22.85713921
24148,34.2734419,19.32771749,20.01086121,26.3879794
25106,38.29240263,15.53021485,9.507619268,36.66976325
27027,28.24460707,21.07672623,24.92324456,25.75542215
41328,15.64404889,29.66476026,36.22675724,18.46443361
2176,25.19481398,23.80024235,23.93660107,27.0683426
20129,27.91600257,20.19065137,25.84483785,26.04850821
41376,27.91600257,20.19065137,25.84483785,26.04850821
6170,16.06497016,28.65684326,35.81981383,19.45837274
31760,25.99235507,22.98329161,29.76461908,21.25973425
25937,18.21894446,20.42232229,18.68285565,42.6758776
41440,14.76603445,30.91916685,32.34935539,21.96544332
9521,27.87742495,22.34456711,18.80842341,30.96958454
38977,21.15241968,28.89777338,29.52808458,20.42172237
19447,29.24962986,17.11222954,15.90291089,37.73522971
1992,25.95782549,23.73239344,21.23953442,29.07024665
7699,24.48085209,22.95129428,28.3788952,24.18895844
30101,26.34147804,23.42935011,21.03169971,29.19747214
36533,32.57234224,20.0817443,21.80300482,25.54290864
40726,10.15777943,30.76927559,26.12345359,32.9494914
35497,26.20196207,20.22229753,24.09192889,29.48381151
2252,17.19855285,25.55502482,27.62712829,29.61929403
32090,26.32855592,25.7847252,22.84828814,25.03843074
32593,26.32855592,25.7847252,22.84828814,25.03843074
13962,21.32117961,27.90430909,29.92017652,20.85433477
16992,24.57813795,23.03776531,31.17504574,21.20905099
17401,24.57813795,23.03776531,31.17504574,21.20905099
20460,27.49860301,24.20326396,27.32743588,20.97069715
27429,26.96970342,20.91598786,24.44599613,27.6683126
5829,38.82799513,15.27844193,10.31729651,35.57626643
18040,19.68236931,21.01029315,20.62273854,38.684599
38847,24.90411027,22.5956179,30.67753341,21.82273842
3430,37.53270824,19.89605407,13.26128306,29.30995464
15925,15.414015,23.14456118,28.32910146,33.11232236
3509,31.11668847,20.71938441,25.65423452,22.50969261
11836,22.70608854,22.27333992,22.08862386,32.93194768
13387,29.58493024,17.87983087,22.37927289,30.155966
35557,31.13412857,20.04301684,25.12236776,23.70048683
13724,30.62783673,17.49575918,21.79998329,30.0764208
16833,10.8538139,27.00353255,28.05540009,34.08725346
37255,35.38371614,27.04253116,11.41756754,26.15618516
27521,20.16143551,20.86127411,25.84603249,33.13125789
41199,10.035608,26.89747538,34.15755044,28.90936618
26915,9.723390959,26.8494262,28.00046503,35.4267178
35547,21.61927117,19.06104441,22.88385521,36.43582921
40421,25.44999125,27.07304582,30.09133741,17.38562553
24496,16.88688637,20.13020449,29.8059663,33.17694284
10632,16.02682982,26.30650303,26.82415608,30.84251106
25733,27.7741954,28.76364643,16.49274424,26.96941393
39233,19.23673847,20.94812754,22.86167432,36.95345966
20923,16.21197999,19.25842397,27.13763357,37.39196247
21838,16.21197999,19.25842397,27.13763357,37.39196247
2758,7.232280622,26.50302659,27.45983417,38.80485862
5860,20.38231037,26.77287421,28.75943013,24.08538529
22654,27.1424929,25.37661271,25.4320871,22.04880729
31577,13.64234776,25.78919721,28.41164928,32.15680575
40452,22.43063904,24.75147728,28.08814653,24.72973715
13973,28.6725693,17.84045865,19.55350245,33.9334696
24011,18.67416383,30.21761293,30.45744604,20.6507772
5969,13.29355591,26.99607506,26.48641674,33.22395229
33841,20.96559843,22.65994762,27.61302922,28.76142472
2221,13.46837114,29.50186503,26.8023512,30.22741262
31107,22.07679247,28.69314755,28.9742156,20.25584438
31585,22.07679247,28.69314755,28.9742156,20.25584438
40484,25.58675097,19.00256611,26.99474061,28.41594231
38225,25.76935389,23.6965868,29.53070066,21.00335865
35063,10.03976121,32.04264225,20.17632677,37.74126977
39768,12.29502092,30.64740491,35.41507394,21.64250023
1335,31.92334459,18.8663727,22.88605833,26.32422438
10801,39.02044991,16.74996185,12.7232704,31.50631784
2634,19.72402872,27.44482552,27.49105817,25.3400876
8853,17.65376963,25.91841294,27.76345681,28.66436062
9701,17.65376963,25.91841294,27.76345681,28.66436062
35810,25.22658789,29.67672861,22.77781944,22.31886406
39910,16.53041714,25.23550842,28.44718349,29.78689095
24324,25.33348201,29.37066079,19.54471172,25.75114548
30778,28.75159593,19.1762158,21.8072119,30.26497637
37941,36.34549967,15.93655631,18.45848756,29.25945646
6623,22.17875647,25.98592492,30.75329828,21.08202033
25790,31.88381798,24.36814076,21.14274736,22.6052939
40405,15.88786683,32.4317233,23.05805103,28.62235884
11114,25.02937037,23.97633987,25.9398756,25.05441417
37111,34.81579803,18.05207951,21.58344354,25.54867891
33399,23.48941573,20.20991542,23.85731531,32.44335354
14798,20.31626,21.70039425,26.19702143,31.78632431
37273,6.042016219,35.82563386,29.27857459,28.85377534
40808,23.0479342,20.29717976,20.76592194,35.8889641
15032,17.56859307,23.89875711,21.39080329,37.14184652
16144,27.53398041,21.68875194,21.49944269,29.27782496
36561,26.58561617,23.24086961,25.74896346,24.42455076
22470,31.46770926,22.90359808,26.63029039,18.99840227
35534,29.77835168,19.32663651,20.3834546,30.5115572
13521,29.73191544,20.88537405,20.65717214,28.72553837
40204,18.20041214,27.95645827,20.68666825,33.15646133
1428,35.63875886,17.84638579,16.25331081,30.26154455
5257,7.383777677,32.25838998,29.06651074,31.29132161
38058,38.02893468,16.69513042,13.29600019,31.97993471
39846,14.82158466,34.31254808,18.07650968,32.78935758
39870,23.32479221,25.6213522,24.25765738,26.79619821
7630,23.3239674,27.07424699,24.8541064,24.74767921
10340,26.59655819,23.91466271,27.76078739,21.72799171
41221,7.04568797,29.40324076,29.96531433,33.58575693
5655,36.44385995,19.03772373,17.91029779,26.60811854
31994,25.1453779,26.27500231,26.2393183,22.34030149
32485,25.1453779,26.27500231,26.2393183,22.34030149
40187,35.70089485,20.07870369,17.01259888,27.20780258
36799,4.027043373,28.88550913,32.43269009,34.65475741
37448,30.57163798,19.40414902,21.22439962,28.79981338
35508,18.05549654,22.27118769,27.57506847,32.09824729
40693,11.88099067,28.39595924,42.29323681,17.42981328
11218,24.07329362,20.10276247,27.18622391,28.63772001
17156,24.70153597,19.83436532,20.39579962,35.06829909
31143,27.732573,20.98867672,23.73627015,27.54248012
31621,27.732573,20.98867672,23.73627015,27.54248012
23811,29.82739199,19.04483386,21.08891603,30.03885812
37387,8.251387085,24.54953771,32.78681559,34.41225961
34183,31.40244812,21.40840128,25.96155712,21.22759348
36939,27.02565879,28.97126421,20.03076641,23.97231059
40143,28.79148236,23.0646437,21.23554809,26.90832585
1128,27.04959584,21.50603918,23.92284322,27.52152176
24157,30.12724952,21.70797565,26.48881748,21.67595735
803,18.11491935,24.11669732,31.84854083,25.9198425
38908,31.34803893,18.04341953,20.63850294,29.9700386
20188,34.87267138,17.29740443,15.71065579,32.11926841
20644,34.87267138,17.29740443,15.71065579,32.11926841
806,28.48825395,19.79245628,23.58534033,28.13394944
39933,5.773774179,29.10880346,28.9611635,36.15625886
1442,28.46257011,20.25782809,27.13920542,24.14039638
19651,27.75232342,25.03369318,20.85429617,26.35968723
8152,29.33142337,22.61069255,26.17345529,21.88442878
24349,23.67093369,39.55359624,16.32028109,20.45518899
40288,9.178849606,44.63920341,11.07483886,35.10710813
10626,16.91252835,30.96608962,32.84602867,19.27535336
13861,5.828221189,32.59302757,30.05547133,31.52327991
26994,16.66334295,24.73069748,27.65181745,30.95414211
40282,17.29369072,36.33718411,19.20445754,27.16466763
815,15.99212666,27.00918981,34.37834437,22.62033916
410,31.84343202,21.26603771,20.48352683,26.40700343
40234,6.409144006,31.56805016,29.08023329,32.94257255
40354,27.99845549,23.81902561,26.46489729,21.71762161
9801,18.2629711,24.38631037,28.75004328,28.60067526
9808,31.42428081,21.27815905,26.00230366,21.29525649
31660,25.75118592,29.46630454,23.36948144,21.4130281
34389,20.58057565,25.7246083,27.44483562,26.24998043
40139,25.43079684,20.3428613,18.30868875,35.91765311
11280,34.52787906,17.67250687,17.318381,30.48123307
26090,19.07820611,25.1912789,37.28133459,18.4491804
26535,19.07820611,25.1912789,37.28133459,18.4491804
36348,19.50862486,27.90162619,25.59562086,26.99412809
39853,17.16453408,26.82838069,36.48559368,19.52149156
6392,23.05496724,20.46755488,24.26487886,32.21259902
23310,27.38030707,21.15012745,23.10310202,28.36646346
23386,26.27025537,22.29535902,29.35562575,22.07875985
794,34.69689193,19.75543165,18.04351619,27.50416024
5490,11.09772844,23.35964302,25.88889116,39.65373738
26053,26.97062324,21.17708573,23.40749962,28.44479141
26503,26.97062324,21.17708573,23.40749962,28.44479141
6788,18.75593244,19.17700612,27.05217953,35.01488192
13632,23.7708393,20.99253212,28.06572741,27.17090117
40380,18.01595537,22.10557061,30.53535595,29.34311808
8274,23.9898391,19.89523706,24.34881845,31.7661054
618,22.83843768,27.63961736,17.54533526,31.9766097
18271,23.28778682,24.49766404,26.2615946,25.95295455
22728,29.50058179,21.60461665,20.08452015,28.8102814
23218,29.50058179,21.60461665,20.08452015,28.8102814
36775,14.41648336,32.06149343,15.51755472,38.00446849
14686,22.58786904,21.37870533,22.6769876,33.35643803
15016,22.58786904,21.37870533,22.6769876,33.35643803
20519,26.83476409,22.09019235,27.67222732,23.40281623
3078,24.84442466,23.65389151,24.33721852,27.16446532
14910,19.36332042,31.37789731,31.52017191,17.73861035
15606,23.09945484,21.26905302,27.62889738,28.00259476
25664,19.63589257,30.75226296,23.74746495,25.86437952
31991,24.6471759,19.76697021,24.35372578,31.23212811
32993,34.56960042,19.79467123,16.45897152,29.17675683
2093,31.26736011,21.95312527,24.64818962,22.131325
15771,20.02241351,28.35758847,31.9327712,19.68722681
35282,34.97408558,19.18360473,18.72708135,27.11522834
1723,19.75857023,22.53152667,26.15476643,31.55513667
13415,29.10864536,28.26040476,21.95996209,20.67098778
2770,14.56392887,30.60298165,25.83475742,28.99833207
9212,26.55614301,23.96234128,25.2947429,24.18677281
27017,20.37896007,27.56726754,27.85015266,24.20361974
31468,20.63867998,23.03417368,23.24764645,33.0794999
8368,29.45713458,23.67342193,25.88115202,20.98829148
11962,26.90537849,22.10374052,27.49695034,23.49393066
12372,26.90537849,22.10374052,27.49695034,23.49393066
13536,23.63729896,25.28768214,27.46359764,23.61142126
13987,23.63729896,25.28768214,27.46359764,23.61142126
15632,18.2838633,26.85371206,33.5263081,21.33611654
29220,19.1025233,22.15808738,28.10197101,30.63741831
37029,32.55237794,18.86485597,24.53385337,24.04891272
8410,27.13518637,21.41256316,25.52926717,25.9229833
26092,30.97591283,19.91394955,20.77039045,28.33974717
26542,30.97591283,19.91394955,20.77039045,28.33974717
32948,30.21243285,18.48780011,21.864652,29.43511504
5154,19.49252198,33.39472294,25.97485056,21.13790451
25285,10.77367248,27.78821823,25.86932345,35.56878583
40531,29.94100743,23.38434164,17.006326,29.66832492
3058,29.46639703,21.67907476,24.21444766,24.64008055
21078,24.86388418,24.5765129,29.00194083,21.55766208
23152,24.12689923,24.20566634,32.68304094,18.98439348
23608,24.12689923,24.20566634,32.68304094,18.98439348
31184,26.29673109,29.01838763,23.15542082,21.52946047
39727,20.81566567,31.46535589,27.66945773,20.04952071
40369,11.64649728,29.51195273,22.80006077,36.04148922
8516,31.27274717,19.19116676,20.66548546,28.87060061
31099,14.93588474,24.98145711,27.7118223,32.37083585
15317,27.77390194,21.44652727,24.97816558,25.80140521
27043,18.65214079,30.93021939,33.19170809,17.22593173
31943,25.40790637,20.64345472,28.65078693,25.29785198
1172,11.74294219,33.44992477,34.54449014,20.2626429
7539,28.61953763,25.32891464,19.14042513,26.9111226
22973,23.88013966,25.48839549,27.44020231,23.19126254
36085,27.47257172,19.48164411,21.30924216,31.73654201
18000,22.22078766,22.39462873,26.95882832,28.4257553
37568,24.88699458,27.20866753,28.15305331,19.75128458
10255,24.48478492,20.81713128,22.07633847,32.62174533
10267,19.86304904,23.66822979,25.74678548,30.72193568
10476,27.40926805,24.69241935,26.1600057,21.73830689
11788,30.01728082,21.65498454,26.32540257,22.00233208
13539,23.90267699,22.51544483,24.94851992,28.63335826
13992,23.90267699,22.51544483,24.94851992,28.63335826
11380,29.40515737,21.88829478,25.09227558,23.61427227
37591,24.04994455,23.75769771,32.19509728,19.99726046
19532,23.23940118,23.80815145,31.98574655,20.96670082
41058,29.96530794,21.06821449,21.49655962,27.46991795
11560,17.52715419,29.62304008,24.16996014,28.67984559
15282,21.06620733,21.2999278,23.2943411,34.33952378
18984,25.49829432,19.03278089,18.46876347,37.00016132
19278,25.49829432,19.03278089,18.46876347,37.00016132
6604,18.28897374,22.66065196,26.88738694,32.16298736
7038,18.28897374,22.66065196,26.88738694,32.16298736
18558,35.14536375,19.91625668,22.50589617,22.4324834
23791,25.70278785,21.40745828,25.45315728,27.43659659
762,34.28924481,20.52369864,17.78765659,27.39939996
37323,27.55285463,20.56345994,19.5024828,32.38120263
40231,1.927790495,33.69624603,25.48904947,38.886914
34379,23.12003854,22.42713109,29.23717794,25.21565243
836,17.86863063,23.68610458,27.1598966,31.2853682
2825,20.97600234,26.40295309,29.32052437,23.3005202
3222,20.97600234,26.40295309,29.32052437,23.3005202
39989,24.64970891,21.37220249,27.03763062,26.94045798
13622,29.23950418,19.73127154,23.55547323,27.47375105
15885,23.7839957,18.42317628,16.44132643,41.35150159
32022,17.30119872,30.84656066,20.29115914,31.56108149
32512,17.30119872,30.84656066,20.29115914,31.56108149
36080,26.25608799,19.6745174,25.80905067,28.26034394
16529,24.8612773,22.4495321,23.09436528,29.59482532
5731,15.37612951,28.48815931,13.74689307,42.3888181
21563,20.58937692,24.17874027,35.46639684,19.76548597
22848,28.48383243,20.65186013,22.56815781,28.29614963
298,17.65371515,21.74516107,30.06014897,30.54097481
40443,26.46315594,19.14037177,25.49146364,28.90500865
13518,24.6465725,25.93982062,22.91904272,26.49456415
14653,9.204963222,32.6437694,41.69910426,16.45216311
8452,10.26260131,24.60790545,28.68033057,36.44916268
22402,32.17539343,24.20333975,22.16094982,21.460317
29600,20.6697133,28.25282588,31.73075932,19.3467015
704,17.65371515,21.74516107,30.06014897,30.54097481
16117,13.42917156,30.61260728,25.23240317,30.72581799
16544,13.42917156,30.61260728,25.23240317,30.72581799
39553,19.29670792,21.59161412,25.67865264,33.43302532
40616,8.313414002,29.71787277,33.68462235,28.28409088
968,17.98668262,30.86659201,31.79455618,19.35216919
